OrderID,OrderDate,ProductKey,Channel,Quantity,UnitPrice,Discount
10189,2023-03-24,P18,Amazon,4,399.83,46.43
10882,2023-07-01,P44,Flipkart,3,314.94,14.32
12310,2023-11-03,P5,Amazon,2,284.82,13.94
10399,2023-01-10,P9,Amazon,5,173.96,22.02
12811,2023-01-04,P20,Flipkart,5,222.29,17.85
10608,2023-12-17,P28,Flipkart,4,409.58,36.82
11795,2023-12-02,P26,Website,3,281.5,32.09
11638,2023-10-19,P18,Website,-1,452.91,37.95
11575,2023-10-08,P19,Amazon,3,159.16,41.0
12832,2023-08-03,P3,Amazon,3,303.34,46.15
12148,2023-04-08,P9,Website,-1,358.79,21.55
11382,2023-04-11,P36,Website,-2,306.74,49.23
11403,2023-01-09,P31,Amazon,-2,455.69,10.78
10819,2023-03-02,P49,Website,2,495.83,35.72
10819,2023-11-05,P17,Amazon,5,146.33,26.7
10419,2023-05-26,P23,Flipkart,2,151.98,40.85
10123,2023-03-04,P34,Flipkart,-1,152.13,23.84
10421,2023-05-01,P41,Website,-1,372.47,39.2
11508,2023-08-14,P41,Flipkart,1,249.07,46.51
11597,2023-04-15,P5,Flipkart,1,393.33,36.61
10767,2023-09-17,P15,Flipkart,0,262.19,38.8
12044,2023-12-15,P47,Flipkart,5,351.04,3.36
12530,2023-09-12,P3,Amazon,4,407.94,10.25
12566,2023-07-26,P19,Amazon,2,319.29,48.72
12202,2023-01-28,P28,Website,3,315.8,34.66
12139,2023-06-19,P3,Flipkart,4,135.29,28.07
11549,2023-12-02,P38,Flipkart,0,264.31,18.35
12502,2023-03-17,P4,Flipkart,4,318.31,2.22
11764,2023-04-26,P24,Website,5,284.79,18.46
12044,2023-03-10,P31,Amazon,5,460.31,24.95
12645,2023-12-20,P45,Flipkart,5,462.61,10.57
10509,2023-08-22,P45,Amazon,0,428.77,8.66
11206,2023-01-01,P11,Website,-2,250.12,25.42
10385,2023-06-16,P37,Amazon,3,386.92,29.3
11597,2023-12-18,P1,Flipkart,5,258.12,12.0
12452,2023-08-06,P9,Amazon,-2,193.04,29.37
12293,2023-09-30,P17,Amazon,5,237.16,45.02
10741,2023-09-08,P1,Website,1,128.39,23.66
12708,2023-12-13,P3,Website,0,232.71,42.87
12697,2023-12-10,P47,Website,4,284.3,46.36
11911,2023-06-23,P26,Website,1,482.19,4.62
11446,2023-06-19,P31,Amazon,3,225.36,4.79
10900,2023-09-03,P26,Amazon,5,460.98,23.8
12112,2023-03-31,P23,Website,3,191.54,29.41
12260,2023-02-18,P30,Website,2,176.39,21.29
12009,2023-10-21,P10,Flipkart,5,307.6,16.32
10241,2023-05-30,P8,Flipkart,-1,369.0,32.05
12540,2023-05-12,P44,Website,-2,117.73,0.1
12385,2023-02-28,P25,Amazon,2,188.43,48.4
12020,2023-11-20,P22,Website,4,282.27,11.6
10172,2023-07-18,P15,Amazon,2,232.4,45.85
10671,2023-08-03,P41,Amazon,4,385.05,5.45
10163,2023-02-18,P10,Flipkart,-2,304.46,11.9
10464,2023-08-20,P20,Website,-2,164.14,11.74
10496,2023-09-04,P41,Website,3,457.79,49.81
10699,2023-08-27,P47,Amazon,3,217.16,0.23
12442,2023-06-17,P23,Website,0,392.45,31.98
10702,2023-02-17,P1,Flipkart,1,411.97,43.48
11940,2023-02-20,P2,Flipkart,3,485.26,33.61
12355,2023-10-26,P19,Website,2,299.4,18.14
11791,2023-04-08,P14,Website,0,346.33,47.92
10182,2023-08-04,P8,Flipkart,4,233.95,44.68
10628,2023-06-26,P38,Website,0,371.27,21.7
12557,2023-03-21,P12,Amazon,2,285.35,28.67
11731,2023-07-04,P26,Website,3,275.06,48.38
10545,2023-01-27,P27,Amazon,5,442.19,49.13
11587,2023-07-14,P29,Website,4,120.07,22.49
10623,2023-08-02,P15,Website,2,452.78,42.37
10593,2023-12-08,P46,Flipkart,-1,440.83,15.1
10743,2023-04-24,P1,Amazon,3,302.55,18.59
11768,2023-08-30,P43,Flipkart,1,296.08,8.24
11459,2023-05-04,P28,Website,4,244.72,10.46
11948,2023-11-01,P3,Flipkart,2,497.67,32.84
12601,2023-03-17,P18,Website,3,144.47,25.54
12068,2023-11-07,P34,Website,-2,336.09,11.56
12601,2023-11-08,P32,Website,-1,372.67,20.15
12444,2023-07-15,P29,Amazon,4,473.73,18.66
12672,2023-12-17,P25,Amazon,4,412.08,49.37
10104,2023-02-13,P26,Amazon,1,357.54,42.68
12239,2023-07-05,P39,Flipkart,3,146.72,19.4
10016,2023-12-09,P8,Website,-2,249.49,45.7
10392,2023-09-03,P19,Flipkart,3,155.54,17.13
10424,2023-03-25,P47,Flipkart,-2,452.49,33.4
12176,2023-07-26,P42,Website,1,399.85,48.33
10571,2023-05-31,P22,Flipkart,-1,403.01,19.51
12076,2023-06-05,P29,Website,4,360.9,33.99
11120,2023-01-16,P33,Website,-2,302.82,14.8
10241,2023-06-14,P38,Website,0,159.99,13.32
12279,2023-05-25,P45,Website,1,231.88,28.71
10788,2023-02-06,P46,Flipkart,1,154.77,48.96
10714,2023-11-29,P35,Flipkart,2,389.97,22.66
10758,2023-02-14,P43,Flipkart,-1,164.09,46.88
12849,2023-07-25,P3,Amazon,0,380.85,45.72
10775,2023-03-03,P19,Flipkart,0,376.9,12.69
12773,2023-12-22,P10,Flipkart,2,283.72,20.09
12247,2023-11-04,P27,Amazon,-2,154.09,32.17
12992,2023-01-19,P15,Website,-2,225.92,25.9
10078,2023-12-31,P11,Website,5,228.04,4.8
10855,2023-10-27,P47,Website,5,380.15,49.68
12514,2023-01-07,P26,Amazon,0,145.5,37.63
12628,2023-09-06,P24,Flipkart,-1,431.63,21.88
11439,2023-04-27,P13,Flipkart,-2,404.4,30.91
12987,2023-03-09,P32,Flipkart,1,174.52,4.38
12496,2023-02-03,P37,Flipkart,3,387.67,24.77
12134,2023-07-13,P4,Amazon,2,367.41,46.54
12148,2023-11-21,P13,Flipkart,-1,399.25,44.83
11031,2023-02-24,P9,Website,-2,175.57,16.87
10844,2023-09-23,P49,Amazon,3,163.04,26.57
10086,2023-02-11,P34,Amazon,0,194.59,34.87
12090,2023-10-24,P37,Website,2,246.35,17.0
10407,2023-08-19,P48,Website,-2,417.47,3.24
12711,2023-01-10,P7,Flipkart,0,395.17,25.27
11668,2023-12-24,P1,Website,-2,470.18,30.08
10147,2023-05-08,P12,Amazon,2,123.45,0.29
12324,2023-06-28,P21,Amazon,1,104.62,4.78
10231,2023-07-12,P11,Amazon,4,379.66,10.36
11950,2023-04-02,P44,Flipkart,1,211.71,17.4
10365,2023-08-19,P44,Flipkart,4,233.63,27.05
11674,2023-03-19,P44,Website,3,318.72,14.69
10435,2023-03-26,P14,Flipkart,0,140.97,13.81
10398,2023-01-30,P34,Flipkart,4,357.08,43.47
11234,2023-08-01,P34,Amazon,1,230.06,7.25
11414,2023-02-18,P25,Amazon,2,353.09,24.77
12546,2023-09-22,P4,Website,0,433.6,47.64
12587,2023-05-25,P26,Amazon,-2,168.44,31.25
10562,2023-03-10,P16,Flipkart,4,472.35,35.86
12489,2023-02-27,P10,Website,5,312.28,21.56
11284,2023-07-04,P45,Website,4,469.17,1.0
10772,2023-03-03,P2,Amazon,-1,183.09,32.31
12397,2023-11-04,P35,Amazon,4,341.83,31.6
12037,2023-10-23,P19,Amazon,4,261.55,5.52
12567,2023-06-15,P6,Website,-2,409.69,23.11
11343,2023-06-20,P19,Amazon,2,342.36,45.77
12185,2023-03-04,P8,Flipkart,3,297.81,10.25
11573,2023-05-27,P14,Website,0,465.19,23.05
10991,2023-11-02,P10,Amazon,-2,250.85,23.06
12415,2023-06-10,P3,Flipkart,0,187.99,40.54
11246,2023-05-21,P38,Flipkart,5,343.24,41.23
10359,2023-11-30,P29,Amazon,1,349.61,37.96
10920,2023-04-07,P15,Flipkart,-1,275.64,18.27
12376,2023-08-09,P23,Website,5,294.64,3.6
12510,2023-02-12,P23,Website,2,483.82,17.47
12993,2023-10-19,P18,Flipkart,-2,393.07,33.99
10962,2023-04-18,P46,Website,-1,144.24,35.14
11827,2023-09-23,P19,Amazon,4,184.85,48.25
12883,2023-04-05,P28,Flipkart,2,490.23,22.68
11613,2023-09-19,P26,Website,5,390.59,31.62
11640,2023-11-09,P10,Amazon,2,466.02,26.96
12216,2023-03-12,P47,Amazon,3,221.54,7.53
10216,2023-08-07,P4,Website,5,396.75,23.06
10377,2023-01-21,P2,Flipkart,5,385.6,27.24
10118,2023-04-02,P3,Amazon,1,217.88,47.54
10189,2023-05-07,P7,Amazon,3,320.33,18.33
12814,2023-03-21,P16,Amazon,3,350.97,49.0
10369,2023-11-08,P31,Amazon,0,292.45,27.12
11801,2023-08-26,P10,Flipkart,0,430.87,12.12
12196,2023-07-01,P19,Website,4,433.15,9.58
10651,2023-01-25,P28,Website,-1,440.24,7.08
11882,2023-06-05,P17,Website,1,421.37,22.65
11511,2023-01-05,P28,Amazon,5,295.23,1.1
10769,2023-04-30,P19,Flipkart,2,252.58,22.25
12421,2023-10-04,P37,Website,4,432.55,49.42
10780,2023-01-18,P23,Flipkart,1,296.08,33.51
11716,2023-07-17,P20,Website,1,198.55,37.99
12207,2023-02-26,P13,Amazon,5,302.94,5.95
12398,2023-04-03,P13,Website,5,156.74,23.66
11311,2023-01-19,P43,Amazon,-1,376.65,14.31
12939,2023-12-19,P11,Amazon,0,234.37,44.7
11249,2023-07-12,P48,Website,5,204.26,9.06
10522,2023-08-25,P15,Flipkart,1,482.6,22.94
10521,2023-10-04,P17,Amazon,1,410.75,29.4
10782,2023-08-15,P50,Flipkart,1,414.83,25.7
12320,2023-08-21,P28,Website,-2,349.49,41.51
10935,2023-02-09,P19,Amazon,1,435.67,11.57
12230,2023-11-19,P4,Flipkart,1,403.66,18.87
11688,2023-06-02,P22,Amazon,5,339.51,39.6
10487,2023-05-07,P22,Website,2,484.45,26.4
11850,2023-08-25,P37,Amazon,3,176.64,20.11
10845,2023-02-24,P39,Website,-2,477.35,1.47
12171,2023-06-21,P34,Flipkart,1,260.58,37.67
12837,2023-04-19,P33,Amazon,3,311.36,48.61
12461,2023-12-20,P44,Flipkart,1,149.1,31.01
12003,2023-07-03,P42,Website,-1,316.04,42.83
11748,2023-07-17,P40,Website,5,344.48,25.84
10685,2023-03-28,P33,Flipkart,5,499.08,11.58
12160,2023-07-20,P12,Flipkart,-1,490.08,0.72
12935,2023-12-03,P2,Website,3,486.56,32.67
12169,2023-11-18,P28,Flipkart,5,239.36,24.66
11567,2023-10-02,P10,Website,-2,496.51,39.1
11245,2023-07-30,P22,Flipkart,2,282.19,34.73
10038,2023-04-28,P17,Website,-2,440.73,49.4
12544,2023-07-10,P26,Website,-2,186.53,25.52
10779,2023-02-11,P3,Amazon,-1,302.33,21.36
11256,2023-02-11,P7,Website,-1,486.4,14.34
12990,2023-11-11,P44,Website,2,478.81,23.84
12196,2023-10-03,P8,Amazon,4,373.49,43.64
12708,2023-11-25,P20,Amazon,4,419.13,2.12
11927,2023-01-17,P12,Flipkart,4,170.57,48.9
10301,2023-10-10,P35,Flipkart,1,388.66,49.67
12285,2023-09-15,P17,Website,2,347.22,29.89
10646,2023-03-04,P28,Flipkart,1,136.62,16.58
10662,2023-03-03,P41,Flipkart,3,145.26,11.15
12283,2023-04-10,P10,Website,3,143.38,13.82
11759,2023-01-19,P22,Amazon,0,389.74,2.51
12250,2023-01-17,P38,Amazon,4,156.69,23.76
10255,2023-11-21,P33,Website,-1,287.09,2.87
10597,2023-09-03,P22,Website,0,242.79,35.92
10661,2023-09-08,P44,Website,0,320.2,18.6
10234,2023-03-22,P37,Website,-1,382.59,9.97
11368,2023-02-08,P13,Website,5,373.89,27.24
12581,2023-02-05,P27,Website,0,306.21,48.69
12907,2023-07-16,P15,Flipkart,5,285.73,34.76
10769,2023-06-07,P22,Flipkart,4,259.13,24.59
12588,2023-07-23,P30,Flipkart,-2,444.76,38.85
10212,2023-07-15,P43,Amazon,5,232.34,36.87
10462,2023-08-04,P40,Website,1,203.75,44.59
12483,2023-10-12,P37,Website,4,397.33,10.23
10282,2023-07-15,P34,Flipkart,5,243.91,42.94
11486,2023-11-03,P44,Amazon,2,438.8,15.05
11430,2023-06-01,P34,Flipkart,-1,231.16,47.05
10087,2023-01-14,P48,Website,-2,380.78,14.05
11067,2023-11-21,P35,Website,3,118.04,46.34
10460,2023-05-26,P42,Flipkart,2,254.23,48.19
12325,2023-02-26,P19,Flipkart,2,237.29,7.27
12468,2023-07-30,P8,Website,5,426.67,48.72
11724,2023-09-25,P39,Flipkart,2,486.82,4.29
11376,2023-07-29,P33,Website,0,284.35,10.93
12743,2023-01-17,P44,Flipkart,0,429.93,22.21
10514,2023-10-13,P28,Amazon,0,379.88,49.68
10702,2023-12-10,P37,Website,4,486.95,24.43
11653,2023-07-22,P48,Amazon,5,424.44,27.52
12066,2023-04-09,P25,Flipkart,0,130.99,34.72
10022,2023-10-06,P36,Amazon,-2,385.31,48.41
12460,2023-07-28,P17,Flipkart,0,314.2,39.17
11053,2023-05-09,P24,Amazon,5,106.57,11.21
11830,2023-12-01,P21,Amazon,-1,200.53,15.15
12155,2023-10-15,P2,Amazon,2,468.7,4.88
11304,2023-09-09,P31,Website,-2,470.42,32.22
11134,2023-09-22,P44,Amazon,5,419.54,9.04
12183,2023-09-28,P33,Flipkart,3,492.71,12.87
10361,2023-07-07,P30,Flipkart,0,422.62,44.41
12176,2023-08-02,P12,Website,3,104.08,16.34
11899,2023-10-10,P44,Website,2,215.13,28.33
11284,2023-07-30,P12,Flipkart,-2,112.25,19.88
10514,2023-12-31,P49,Amazon,2,137.64,3.7
10448,2023-03-17,P24,Flipkart,3,187.54,18.14
11923,2023-05-28,P24,Website,4,301.42,20.4
11506,2023-11-17,P11,Website,-2,439.01,44.79
11247,2023-08-01,P13,Flipkart,1,444.79,16.22
11855,2023-04-19,P27,Amazon,4,346.48,18.96
10873,2023-05-09,P8,Amazon,-2,471.27,39.14
12520,2023-01-10,P10,Website,0,300.02,37.95
11428,2023-02-16,P8,Flipkart,5,455.61,39.91
12349,2023-11-11,P20,Flipkart,3,281.63,47.69
12278,2023-04-06,P8,Website,2,210.89,39.78
11754,2023-04-13,P9,Flipkart,5,466.57,20.38
10922,2023-12-08,P7,Website,2,255.17,41.08
12984,2023-05-26,P14,Amazon,2,301.36,25.43
12159,2023-01-27,P28,Amazon,-1,231.54,13.89
11036,2023-08-08,P2,Flipkart,-1,365.14,15.15
11416,2023-01-18,P43,Amazon,0,498.01,11.19
12547,2023-06-16,P8,Amazon,1,110.21,7.25
12979,2023-03-23,P13,Website,5,459.94,9.22
12645,2023-03-13,P21,Website,-1,101.57,3.16
12281,2023-11-06,P47,Flipkart,-2,245.69,44.42
12649,2023-09-11,P28,Website,4,167.44,46.55
10313,2023-06-11,P35,Flipkart,3,402.94,29.34
12613,2023-11-23,P23,Flipkart,0,120.24,42.02
12256,2023-02-07,P46,Website,4,321.39,9.18
11997,2023-07-20,P15,Amazon,1,217.97,45.08
11037,2023-07-19,P2,Amazon,4,153.47,25.32
11656,2023-09-12,P12,Amazon,5,408.73,3.36
12634,2023-06-28,P36,Amazon,-2,186.97,7.07
11778,2023-02-04,P3,Flipkart,2,189.47,15.45
11014,2023-03-23,P5,Amazon,-1,210.03,2.18
11093,2023-08-08,P3,Flipkart,-2,334.71,15.46
11124,2023-06-07,P47,Website,1,363.87,3.0
10697,2023-01-04,P19,Website,0,107.04,11.8
12179,2023-06-16,P2,Flipkart,4,196.75,13.28
11404,2023-07-23,P44,Amazon,-2,272.39,49.72
11155,2023-07-13,P37,Flipkart,5,232.79,11.78
11043,2023-08-23,P17,Amazon,0,453.67,11.96
11929,2023-07-25,P14,Amazon,2,415.08,34.34
12583,2023-05-30,P28,Flipkart,1,350.36,42.97
11013,2023-06-08,P27,Flipkart,1,235.22,19.35
10226,2023-10-06,P10,Amazon,4,380.27,43.78
11828,2023-10-31,P3,Flipkart,-1,437.46,17.01
11492,2023-06-15,P36,Amazon,3,337.93,9.85
10821,2023-11-07,P38,Flipkart,1,413.78,16.48
12023,2023-03-09,P25,Website,5,399.64,30.47
10870,2023-03-29,P22,Amazon,-2,328.69,18.36
12452,2023-08-05,P48,Website,5,224.87,33.64
12249,2023-01-01,P39,Flipkart,-2,398.31,11.85
12085,2023-05-15,P47,Website,-2,182.72,35.05
12989,2023-07-04,P30,Flipkart,2,411.8,17.37
11795,2023-12-17,P21,Amazon,1,421.82,22.79
10187,2023-05-20,P30,Flipkart,1,428.86,27.89
11080,2023-04-16,P28,Flipkart,-2,289.17,34.31
10940,2023-05-13,P31,Amazon,4,176.99,11.94
12320,2023-04-18,P26,Flipkart,5,139.89,41.8
12630,2023-06-27,P43,Amazon,-1,397.34,36.09
12563,2023-10-25,P22,Flipkart,4,454.5,11.7
10525,2023-12-24,P21,Amazon,-1,360.34,48.75
10335,2023-12-25,P1,Website,1,157.66,33.24
12745,2023-05-26,P37,Flipkart,4,473.96,22.62
11078,2023-03-15,P13,Flipkart,5,495.64,7.88
12547,2023-04-18,P21,Flipkart,1,273.35,26.66
12947,2023-05-02,P46,Amazon,0,337.93,8.24
12813,2023-01-17,P9,Flipkart,1,410.89,21.47
12583,2023-07-15,P17,Amazon,4,394.56,20.44
10161,2023-11-23,P47,Flipkart,5,487.11,36.0
10593,2023-11-14,P21,Website,-2,145.95,9.62
11938,2023-10-24,P31,Flipkart,3,332.29,41.09
12206,2023-09-09,P39,Website,2,376.77,16.31
10059,2023-04-29,P22,Amazon,5,456.04,22.2
12962,2023-06-11,P12,Website,1,449.64,38.62
11901,2023-07-17,P6,Flipkart,1,491.2,31.27
12258,2023-02-14,P16,Flipkart,-2,304.83,15.4
10405,2023-11-10,P26,Amazon,5,432.3,19.31
10663,2023-06-28,P5,Flipkart,0,270.91,15.29
11132,2023-02-13,P9,Flipkart,3,268.93,29.74
11099,2023-09-28,P46,Amazon,5,201.34,16.63
10541,2023-03-19,P40,Amazon,1,427.29,36.28
11337,2023-11-22,P14,Website,-1,494.33,28.99
10997,2023-06-27,P44,Amazon,-1,202.54,7.29
11140,2023-12-23,P42,Flipkart,-1,122.45,15.51
12974,2023-01-03,P30,Amazon,2,426.22,11.07
10867,2023-08-02,P26,Flipkart,2,348.09,19.52
12066,2023-12-08,P45,Website,5,483.88,25.8
10431,2023-03-15,P29,Amazon,3,200.9,25.34
10739,2023-02-20,P19,Flipkart,1,128.41,37.73
11373,2023-03-08,P47,Amazon,1,296.98,9.46
10182,2023-11-28,P8,Amazon,1,134.19,47.32
12160,2023-04-03,P23,Amazon,2,204.72,17.14
11206,2023-06-25,P42,Amazon,3,150.39,15.01
12528,2023-05-25,P35,Website,1,189.65,34.26
11169,2023-01-07,P31,Flipkart,-2,142.46,40.28
10830,2023-09-26,P35,Amazon,0,481.56,18.92
11651,2023-11-18,P32,Flipkart,4,211.43,37.34
11136,2023-01-04,P5,Website,5,277.56,44.19
12810,2023-05-18,P16,Flipkart,5,459.44,38.34
10475,2023-08-19,P17,Flipkart,-1,370.93,1.71
12810,2023-03-29,P32,Website,-1,347.21,41.37
11326,2023-01-17,P38,Amazon,5,382.23,38.72
10970,2023-02-21,P32,Flipkart,-2,431.53,33.46
11019,2023-05-14,P20,Flipkart,1,451.07,38.0
11141,2023-07-30,P48,Amazon,3,357.06,48.97
11836,2023-11-21,P2,Amazon,3,456.0,21.56
10160,2023-08-07,P20,Flipkart,2,314.16,3.36
12448,2023-07-24,P47,Website,1,210.92,23.04
10197,2023-07-30,P18,Amazon,3,452.03,2.32
11283,2023-10-04,P1,Amazon,1,316.59,14.71
10659,2023-01-24,P29,Website,-1,462.46,29.34
11775,2023-01-04,P29,Flipkart,4,116.07,15.48
11070,2023-06-01,P19,Amazon,4,259.01,34.27
12010,2023-09-16,P44,Flipkart,4,479.12,41.1
10398,2023-11-20,P40,Flipkart,-1,199.86,21.02
11733,2023-12-23,P6,Flipkart,2,476.61,45.01
11582,2023-06-17,P44,Website,4,481.56,3.99
12125,2023-06-25,P39,Flipkart,-1,452.86,42.01
12171,2023-11-06,P50,Flipkart,1,325.47,41.43
10074,2023-10-18,P46,Amazon,4,358.78,16.1
12184,2023-02-25,P8,Amazon,-2,447.85,14.94
10601,2023-04-18,P24,Website,2,410.36,15.25
10836,2023-10-23,P20,Website,-2,352.04,40.57
11528,2023-11-20,P14,Amazon,5,492.9,41.58
10499,2023-10-29,P5,Amazon,1,374.27,16.49
11596,2023-11-30,P41,Website,2,490.19,29.63
10137,2023-05-21,P40,Flipkart,-2,122.96,6.95
12097,2023-06-04,P34,Website,2,155.58,23.44
11794,2023-09-19,P16,Flipkart,1,280.58,49.94
10972,2023-09-30,P45,Amazon,5,253.95,7.94
11642,2023-08-20,P7,Amazon,3,413.09,47.38
11885,2023-08-29,P16,Amazon,4,164.25,41.21
12301,2023-12-21,P7,Flipkart,5,490.44,48.61
12028,2023-12-03,P27,Website,2,226.03,8.98
12757,2023-09-15,P14,Flipkart,4,271.57,10.68
11900,2023-09-06,P14,Website,5,209.9,0.84
12610,2023-03-18,P44,Website,4,331.75,36.24
12804,2023-06-29,P33,Website,3,123.45,32.2
11449,2023-03-07,P33,Amazon,1,159.87,8.9
10546,2023-11-04,P44,Website,2,398.32,39.56
10921,2023-12-14,P20,Amazon,2,174.6,14.96
10580,2023-06-20,P47,Website,3,194.21,6.75
11372,2023-01-22,P36,Website,-1,417.19,21.13
11956,2023-04-17,P7,Amazon,3,137.32,4.55
12003,2023-11-19,P32,Amazon,3,274.99,13.16
12096,2023-08-15,P48,Flipkart,3,109.23,18.57
12964,2023-08-04,P3,Website,1,238.72,42.59
10703,2023-03-10,P39,Amazon,5,379.59,39.63
12308,2023-03-25,P29,Flipkart,0,136.04,22.14
12403,2023-04-13,P24,Flipkart,3,455.33,36.23
11625,2023-02-08,P22,Amazon,2,463.8,28.43
10637,2023-01-13,P6,Website,-2,142.0,17.04
12790,2023-10-24,P48,Flipkart,-1,496.29,36.29
11009,2023-11-09,P24,Website,3,219.01,34.17
12978,2023-06-30,P40,Website,3,133.64,30.95
10640,2023-09-25,P23,Flipkart,-1,102.03,30.9
12839,2023-01-13,P38,Amazon,3,263.41,34.15
12659,2023-04-30,P10,Website,2,351.92,19.23
11861,2023-12-19,P16,Amazon,0,232.87,43.45
12856,2023-02-26,P11,Flipkart,3,434.69,8.12
11205,2023-02-09,P32,Website,-1,386.64,44.19
10685,2023-12-02,P45,Amazon,3,240.06,17.11
11851,2023-05-08,P6,Amazon,1,393.72,6.25
10187,2023-06-22,P24,Website,2,476.2,30.0
11619,2023-02-04,P33,Amazon,2,137.24,18.8
11687,2023-09-16,P12,Amazon,0,222.44,40.77
10984,2023-01-05,P27,Flipkart,5,285.33,21.54
10547,2023-08-06,P38,Flipkart,1,299.2,33.43
12772,2023-01-11,P18,Amazon,1,316.88,15.41
12973,2023-11-23,P45,Amazon,0,220.25,10.47
11431,2023-04-27,P39,Website,4,366.9,19.4
10875,2023-07-03,P13,Flipkart,4,358.03,30.34
10617,2023-12-28,P40,Website,5,331.13,32.85
12461,2023-04-26,P30,Amazon,-2,145.5,28.91
11365,2023-06-11,P49,Website,5,290.79,49.4
11243,2023-03-08,P41,Amazon,4,242.49,34.55
10902,2023-07-19,P13,Flipkart,5,296.42,46.58
10162,2023-01-31,P34,Flipkart,3,468.75,5.9
11974,2023-03-16,P36,Amazon,1,292.21,3.07
10269,2023-08-25,P30,Flipkart,5,105.59,15.55
10631,2023-11-23,P25,Amazon,-2,275.53,6.83
10905,2023-03-07,P2,Website,-2,428.26,26.29
12014,2023-03-11,P36,Amazon,2,412.02,25.95
11641,2023-10-24,P18,Website,3,305.36,28.75
10204,2023-01-20,P5,Amazon,2,199.91,37.26
10581,2023-08-14,P19,Flipkart,-1,286.04,48.57
11579,2023-07-18,P42,Amazon,4,325.48,43.91
10840,2023-02-08,P18,Amazon,2,499.95,5.92
11836,2023-05-25,P32,Amazon,1,357.67,16.93
11251,2023-02-14,P21,Flipkart,1,377.71,12.79
11719,2023-11-22,P10,Amazon,3,296.58,8.84
11642,2023-04-01,P37,Flipkart,-2,241.8,27.24
12643,2023-08-26,P49,Amazon,1,425.18,27.66
12297,2023-03-11,P22,Website,4,297.97,11.36
10874,2023-06-15,P13,Amazon,2,497.88,35.59
11464,2023-05-10,P17,Website,4,282.85,36.65
12243,2023-08-02,P9,Flipkart,5,127.2,1.05
10689,2023-12-06,P24,Flipkart,2,373.03,19.79
12010,2023-03-30,P44,Amazon,3,118.66,44.51
12686,2023-12-01,P14,Flipkart,5,200.2,26.02
11422,2023-09-09,P46,Amazon,4,241.5,17.38
12001,2023-12-15,P8,Flipkart,2,395.79,12.68
10671,2023-03-13,P37,Website,4,297.69,12.17
11171,2023-06-14,P19,Flipkart,0,111.46,4.99
11495,2023-02-18,P28,Website,3,346.74,40.86
10943,2023-02-21,P46,Amazon,3,264.57,4.33
12246,2023-10-16,P41,Amazon,1,468.73,14.61
11449,2023-10-05,P30,Amazon,3,299.82,2.28
12539,2023-04-24,P7,Website,-1,383.59,39.07
10895,2023-08-27,P26,Amazon,1,187.55,1.96
12189,2023-05-13,P40,Amazon,1,404.39,15.42
11336,2023-10-01,P46,Website,5,388.38,28.66
10164,2023-06-15,P46,Flipkart,5,461.63,20.48
12361,2023-10-20,P11,Amazon,4,113.53,14.11
12068,2023-08-31,P14,Flipkart,0,279.0,13.76
11105,2023-11-16,P21,Flipkart,1,371.66,39.89
11753,2023-05-18,P8,Amazon,5,138.07,48.7
12352,2023-03-20,P3,Amazon,-2,264.24,17.4
11938,2023-06-19,P28,Website,2,476.86,1.96
10370,2023-05-03,P29,Website,2,274.37,1.83
11880,2023-06-25,P23,Amazon,3,494.16,37.96
10852,2023-10-27,P18,Flipkart,4,122.74,27.62
10383,2023-03-23,P35,Website,0,387.13,39.18
11931,2023-03-28,P13,Website,2,332.41,34.87
12492,2023-08-13,P12,Amazon,-2,300.22,45.38
10424,2023-01-16,P47,Amazon,0,488.34,44.29
12208,2023-11-06,P50,Amazon,-1,151.86,39.42
10628,2023-12-24,P5,Amazon,2,458.4,23.76
10894,2023-06-12,P39,Website,1,376.5,15.41
12537,2023-04-08,P11,Website,-2,203.6,25.35
12374,2023-06-05,P11,Website,4,460.67,25.1
10597,2023-01-02,P47,Flipkart,4,271.72,30.51
12336,2023-12-16,P42,Website,-2,425.69,9.3
10592,2023-06-18,P47,Website,2,255.53,32.78
11687,2023-11-11,P31,Amazon,5,440.37,22.83
10572,2023-11-21,P31,Website,5,354.65,31.01
12075,2023-04-02,P13,Website,3,156.42,11.98
12090,2023-06-30,P14,Website,-1,359.87,21.72
11704,2023-08-19,P49,Amazon,1,176.54,10.51
12470,2023-10-28,P45,Website,-1,264.77,43.77
10176,2023-05-28,P42,Website,-1,168.12,24.4
10528,2023-10-07,P25,Flipkart,2,108.81,11.25
11633,2023-07-08,P33,Flipkart,1,184.75,2.06
10965,2023-12-13,P33,Flipkart,2,314.55,33.79
11517,2023-12-16,P15,Flipkart,2,292.62,10.73
10197,2023-11-10,P16,Amazon,3,300.6,49.48
12657,2023-05-08,P44,Flipkart,-2,199.07,26.69
12889,2023-01-07,P38,Website,4,374.06,14.45
10852,2023-02-16,P6,Flipkart,3,381.71,32.88
11537,2023-02-22,P44,Amazon,4,243.19,13.76
12069,2023-07-06,P25,Flipkart,3,452.47,41.01
11080,2023-02-07,P15,Flipkart,2,357.61,15.41
12889,2023-08-14,P4,Amazon,3,385.22,49.41
10097,2023-02-22,P4,Amazon,4,210.94,30.26
11903,2023-08-12,P30,Amazon,3,100.24,42.22
10434,2023-06-03,P34,Amazon,0,446.15,3.64
10636,2023-02-17,P27,Amazon,1,428.97,17.41
10587,2023-12-17,P31,Amazon,-2,149.28,36.87
